Time (s) Run #1	Position (m) Run #1
27,850	0,29576
27,900	0,27054
27,950	0,24963
28,000	0,23355
28,050	0,22298
28,100	0,21774
28,150	0,21853
28,200	0,22499
28,250	0,23712
28,300	0,25440
28,350	0,27650
28,400	0,30255
28,450	0,33187
28,500	0,36343
28,550	0,39625
28,600	0,42767
28,650	0,45898
28,700	0,48808
28,750	0,51443
28,800	0,53832
28,850	0,55618
28,900	0,56909
28,950	0,57632
29,000	0,57806
29,050	0,57411
29,100	0,56465
29,150	0,55000
29,200	0,53037
29,250	0,50494
29,300	0,47728
29,350	0,44717
29,400	0,41524
29,450	0,38535
29,500	0,35133
29,550	0,32061
29,600	0,29264
29,650	0,26812
29,700	0,24790
29,750	0,23250
29,800	0,22262
29,850	0,21842
29,900	0,21990
29,950	0,22704
30,000	0,23986
30,050	0,25766
30,100	0,28027
30,150	0,30666
30,200	0,33633
30,250	0,36774
30,300	0,39985
30,350	0,43163
30,400	0,46277
30,450	0,49134
30,500	0,51773
30,550	0,54040
30,600	0,55758
30,650	0,56963
30,700	0,57618
30,750	0,57705
30,800	0,57242
30,850	0,56226
30,900	0,54692
30,950	0,52678
31,000	0,50064
31,050	0,47297
31,100	0,44286
31,150	0,41094
31,200	0,38086
31,250	0,34754
31,300	0,31716
31,350	0,28953
31,400	0,26570
31,450	0,24617
31,500	0,23163
31,550	0,22261
31,600	0,21910
31,650	0,22126
31,700	0,22927
31,750	0,24260
31,800	0,26109
31,850	0,28422
31,900	0,31095
31,950	0,34059
32,000	0,37396
32,050	0,40397
32,100	0,43576
32,150	0,46639
32,200	0,49464
32,250	0,51961
32,300	0,54250
32,350	0,55864
32,400	0,57000
32,450	0,57568
32,500	0,57605
32,550	0,57054
32,600	0,55987
32,650	0,54383
32,700	0,52317
32,750	0,49669
32,800	0,46866
32,850	0,43838
32,900	0,40646
32,950	0,37653
33,000	0,34391
33,050	0,31370
33,100	0,28659
33,150	0,26345
33,200	0,24461
33,250	0,23076
33,300	0,22260
33,350	0,21995
33,400	0,22297
33,450	0,23149
33,500	0,24551
33,550	0,26469
33,600	0,28816
33,650	0,31524
33,700	0,34505
33,750	0,37843
33,800	0,40826
33,850	0,43989
33,900	0,47001
33,950	0,49775
34,000	0,52204
34,050	0,54423
34,100	0,55987
34,150	0,57036
34,200	0,57537
34,250	0,57469
34,300	0,56867
34,350	0,55713
34,400	0,54062
34,450	0,51815
34,500	0,49256
34,550	0,46436
34,600	0,43389
34,650	0,40249
34,700	0,37258
34,750	0,33959
34,800	0,31025
34,850	0,28383
34,900	0,26120
34,950	0,24304
35,000	0,23024
35,050	0,22259
35,100	0,22080
35,150	0,22451
35,200	0,23389
35,250	0,24860
35,300	0,26812
35,350	0,29210
35,400	0,31953
35,450	0,34969
35,500	0,38290
35,550	0,41257
35,600	0,44385
35,650	0,47363
35,700	0,50085
35,750	0,52500
35,800	0,54598
35,850	0,56075
35,900	0,57056
35,950	0,57470
36,000	0,57351
36,050	0,56663
36,100	0,55457
36,150	0,53755
36,200	0,51401
36,250	0,48860
36,300	0,46006
36,350	0,42940
36,400	0,39818
36,450	0,36826
36,500	0,33562
36,550	0,30679
36,600	0,28106
36,650	0,25912
36,700	0,24183
36,750	0,22954
36,800	0,22293
36,850	0,22165
36,900	0,22639
36,950	0,23629
37,000	0,25168
37,050	0,27189
37,100	0,29622
37,150	0,32382
37,200	0,35397
37,250	0,38754
37,300	0,41686
37,350	0,44799
37,400	0,47725
37,450	0,50393
37,500	0,52866
37,550	0,54772
37,600	0,56182
37,650	0,57058
37,700	0,57421
37,750	0,57216
37,800	0,56459
37,850	0,55166
37,900	0,53412
37,950	0,51005
38,000	0,48448
38,050	0,45557
38,100	0,42505
38,150	0,39568
38,200	0,36236
38,250	0,33164
38,300	0,30351
38,350	0,27829
38,400	0,25704
38,450	0,24044
38,500	0,22918
38,550	0,22326
38,600	0,22284
38,650	0,22810
38,700	0,23886
38,750	0,25494
38,800	0,27549
38,850	0,30034
38,900	0,32828
38,950	0,35897
39,000	0,39148
39,050	0,42116
39,100	0,45195
39,150	0,48070
39,200	0,50690
39,250	0,52968
39,300	0,54929
39,350	0,56270
