Time (s) Run #2	Position (m) Run #2
6,4250	0,1718
6,4500	0,1711
6,4750	0,1710
6,5000	0,1715
6,5250	0,1727
6,5500	0,1745
6,5750	0,1766
6,6000	0,1788
6,6250	0,1812
6,6500	0,1835
6,6750	0,1854
6,7000	0,1868
6,7250	0,1876
6,7500	0,1878
6,7750	0,1875
6,8000	0,1863
6,8250	0,1848
6,8500	0,1827
6,8750	0,1805
6,9000	0,1781
6,9250	0,1758
6,9500	0,1739
6,9750	0,1724
7,0000	0,1715
7,0250	0,1711
7,0500	0,1715
7,0750	0,1725
7,1000	0,1742
7,1250	0,1761
7,1500	0,1783
7,1750	0,1807
7,2000	0,1828
7,2250	0,1849
7,2500	0,1864
7,2750	0,1875
7,3000	0,1878
7,3250	0,1875
7,3500	0,1865
7,3750	0,1851
7,4000	0,1831
7,4250	0,1810
7,4500	0,1786
7,4750	0,1762
7,5000	0,1743
7,5250	0,1725
7,5500	0,1715
7,5750	0,1711
7,6000	0,1713
7,6250	0,1721
7,6500	0,1737
7,6750	0,1754
7,7000	0,1778
7,7250	0,1802
7,7500	0,1824
7,7750	0,1845
7,8000	0,1862
7,8250	0,1875
7,8500	0,1880
7,8750	0,1878
7,9000	0,1872
7,9250	0,1856
7,9500	0,1839
7,9750	0,1817
8,0000	0,1793
8,0250	0,1770
8,0500	0,1748
8,0750	0,1731
8,1000	0,1718
8,1250	0,1711
8,1500	0,1711
8,1750	0,1718
8,2000	0,1732
8,2250	0,1749
8,2500	0,1769
8,2750	0,1792
8,3000	0,1816
8,3250	0,1838
8,3500	0,1856
8,3750	0,1869
8,4000	0,1876
8,4250	0,1878
8,4500	0,1872
8,4750	0,1860
8,5000	0,1843
8,5250	0,1822
8,5500	0,1800
8,5750	0,1777
8,6000	0,1755
8,6250	0,1736
8,6500	0,1722
8,6750	0,1715
8,7000	0,1713
8,7250	0,1718
8,7500	0,1730
8,7750	0,1745
8,8000	0,1766
8,8250	0,1788
8,8500	0,1812
8,8750	0,1835
8,9000	0,1852
8,9250	0,1868
8,9500	0,1876
8,9750	0,1878
9,0000	0,1875
9,0250	0,1863
9,0500	0,1848
9,0750	0,1827
9,1000	0,1805
9,1250	0,1781
9,1500	0,1758
9,1750	0,1739
9,2000	0,1724
9,2250	0,1713
9,2500	0,1710
9,2750	0,1715
9,3000	0,1723
9,3250	0,1740
9,3500	0,1759
9,3750	0,1781
9,4000	0,1806
9,4250	0,1826
9,4500	0,1849
9,4750	0,1864
9,5000	0,1875
9,5250	0,1880
9,5500	0,1877
9,5750	0,1868
9,6000	0,1855
9,6250	0,1836
9,6500	0,1813
9,6750	0,1789
9,7000	0,1767
9,7250	0,1746
9,7500	0,1729
9,7750	0,1718
9,8000	0,1713
9,8250	0,1715
9,8500	0,1721
9,8750	0,1735
9,9000	0,1752
9,9250	0,1775
9,9500	0,1799
9,9750	0,1821
10,0000	0,1842
10,0250	0,1857
10,0500	0,1871
10,0750	0,1877
10,1000	0,1877
10,1250	0,1868
10,1500	0,1856
10,1750	0,1839
10,2000	0,1817
10,2250	0,1793
10,2500	0,1772
10,2750	0,1750
10,3000	0,1732
10,3250	0,1720
10,3500	0,1713
10,3750	0,1713
10,4000	0,1720
10,4250	0,1732
10,4500	0,1749
10,4750	0,1771
10,5000	0,1793
10,5250	0,1818
10,5500	0,1838
10,5750	0,1856
10,6000	0,1869
10,6250	0,1878
10,6500	0,1878
10,6750	0,1873
10,7000	0,1861
