Time (s) Run #7	Position (m) Run #7
3,2250	0,2047
3,2500	0,2044
3,2750	0,2035
3,3000	0,2021
3,3250	0,2003
3,3500	0,1980
3,3750	0,1956
3,4000	0,1932
3,4250	0,1908
3,4500	0,1886
3,4750	0,1865
3,5000	0,1849
3,5250	0,1841
3,5500	0,1835
3,5750	0,1835
3,6000	0,1842
3,6250	0,1854
3,6500	0,1871
3,6750	0,1892
3,7000	0,1914
3,7250	0,1938
3,7500	0,1964
3,7750	0,1986
3,8000	0,2007
3,8250	0,2024
3,8500	0,2036
3,8750	0,2043
3,9000	0,2045
3,9250	0,2042
3,9500	0,2032
3,9750	0,2016
4,0000	0,1997
4,0250	0,1975
4,0500	0,1951
4,0750	0,1927
4,1000	0,1903
4,1250	0,1880
4,1500	0,1861
4,1750	0,1847
4,2000	0,1839
4,2250	0,1835
4,2500	0,1837
4,2750	0,1845
4,3000	0,1857
4,3250	0,1874
4,3500	0,1897
4,3750	0,1919
4,4000	0,1945
4,4250	0,1969
4,4500	0,1991
4,4750	0,2012
4,5000	0,2028
4,5250	0,2038
4,5500	0,2045
4,5750	0,2045
4,6000	0,2040
4,6250	0,2028
4,6500	0,2013
4,6750	0,1992
4,7000	0,1970
4,7250	0,1946
4,7500	0,1922
4,7750	0,1898
4,8000	0,1877
4,8250	0,1858
4,8500	0,1846
4,8750	0,1837
4,9000	0,1835
4,9250	0,1837
4,9500	0,1845
4,9750	0,1861
5,0000	0,1878
5,0250	0,1900
5,0500	0,1924
5,0750	0,1948
5,1000	0,1972
5,1250	0,1995
5,1500	0,2015
5,1750	0,2031
5,2000	0,2042
5,2250	0,2045
5,2500	0,2045
5,2750	0,2038
5,3000	0,2027
5,3250	0,2009
5,3500	0,1991
5,3750	0,1967
5,4000	0,1942
5,4250	0,1917
5,4500	0,1894
5,4750	0,1873
5,5000	0,1856
5,5250	0,1844
5,5500	0,1837
5,5750	0,1835
5,6000	0,1838
5,6250	0,1849
5,6500	0,1862
5,6750	0,1881
5,7000	0,1904
5,7250	0,1928
5,7500	0,1952
5,7750	0,1976
5,8000	0,1998
5,8250	0,2017
5,8500	0,2031
5,8750	0,2042
5,9000	0,2045
5,9250	0,2044
5,9500	0,2037
5,9750	0,2023
6,0000	0,2006
6,0250	0,1985
6,0500	0,1961
6,0750	0,1937
6,1000	0,1913
6,1250	0,1891
6,1500	0,1870
6,1750	0,1854
6,2000	0,1842
6,2250	0,1837
6,2500	0,1837
6,2750	0,1842
6,3000	0,1852
6,3250	0,1868
6,3500	0,1886
6,3750	0,1909
6,4000	0,1933
6,4250	0,1957
6,4500	0,1981
6,4750	0,2002
6,5000	0,2021
6,5250	0,2033
6,5500	0,2042
6,5750	0,2045
6,6000	0,2042
6,6250	0,2033
6,6500	0,2020
6,6750	0,2001
6,7000	0,1980
6,7250	0,1956
6,7500	0,1932
6,7750	0,1908
6,8000	0,1886
6,8250	0,1867
6,8500	0,1851
6,8750	0,1841
6,9000	0,1835
6,9250	0,1837
6,9500	0,1844
6,9750	0,1854
7,0000	0,1871
7,0250	0,1892
7,0500	0,1914
7,0750	0,1938
7,1000	0,1962
7,1250	0,1986
7,1500	0,2007
7,1750	0,2024
7,2000	0,2036
7,2250	0,2043
7,2500	0,2045
7,2750	0,2040
7,3000	0,2032
7,3250	0,2016
7,3500	0,1997
7,3750	0,1977
7,4000	0,1953
7,4250	0,1927
7,4500	0,1905
7,4750	0,1882
7,5000	0,1863
7,5250	0,1849
7,5500	0,1839
7,5750	0,1835
7,6000	0,1837
7,6250	0,1844
7,6500	0,1857
7,6750	0,1874
7,7000	0,1895
7,7250	0,1917
7,7500	0,1943
7,7750	0,1967
7,8000	0,1990
7,8250	0,2010
7,8500	0,2026
7,8750	0,2038
7,9000	0,2043
7,9250	0,2045
7,9500	0,2040
7,9750	0,2030
8,0000	0,2015
8,0250	0,1994
8,0500	0,1972
8,0750	0,1948
8,1000	0,1923
8,1250	0,1899
8,1500	0,1879
8,1750	0,1861
8,2000	0,1847
8,2250	0,1839
8,2500	0,1835
8,2750	0,1838
8,3000	0,1847
8,3250	0,1861
8,3500	0,1878
8,3750	0,1898
8,4000	0,1922
8,4250	0,1946
8,4500	0,1971
8,4750	0,1993
8,5000	0,2012
8,5250	0,2028
8,5500	0,2038
8,5750	0,2043
8,6000	0,2044
8,6250	0,2037
8,6500	0,2025
8,6750	0,2009
8,7000	0,1991
8,7250	0,1967
8,7500	0,1942
8,7750	0,1918
8,8000	0,1896
8,8250	0,1875
8,8500	0,1858
8,8750	0,1846
8,9000	0,1839
8,9250	0,1837
8,9500	0,1840
8,9750	0,1850
9,0000	0,1864
9,0250	0,1883
9,0500	0,1904
9,0750	0,1928
9,1000	0,1952
9,1250	0,1976
9,1500	0,1996
9,1750	0,2015
9,2000	0,2031
9,2250	0,2040
9,2500	0,2043
9,2750	0,2042
9,3000	0,2035
9,3250	0,2023
9,3500	0,2006
9,3750	0,1985
9,4000	0,1961
9,4250	0,1937
9,4500	0,1913
9,4750	0,1891
9,5000	0,1872
9,5250	0,1854
9,5500	0,1844
9,5750	0,1837
9,6000	0,1837
9,6250	0,1842
9,6500	0,1852
9,6750	0,1868
9,7000	0,1886
9,7250	0,1909
9,7500	0,1933
9,7750	0,1957
9,8000	0,1981
9,8250	0,2002
9,8500	0,2019
9,8750	0,2033
9,9000	0,2042
9,9250	0,2045
9,9500	0,2042
9,9750	0,2033
10,0000	0,2020
10,0250	0,2003
10,0500	0,1982
10,0750	0,1958
10,1000	0,1934
10,1250	0,1910
10,1500	0,1887
10,1750	0,1868
10,2000	0,1853
10,2250	0,1842
10,2500	0,1837
10,2750	0,1837
10,3000	0,1842
10,3250	0,1854
10,3500	0,1871
10,3750	0,1890
10,4000	0,1912
10,4250	0,1936
10,4500	0,1960
10,4750	0,1984
10,5000	0,2005
10,5250	0,2022
10,5500	0,2035
10,5750	0,2042
10,6000	0,2043
10,6250	0,2040
10,6500	0,2032
10,6750	0,2018
10,7000	0,1999
10,7250	0,1977
10,7500	0,1955
10,7750	0,1929
10,8000	0,1906
10,8250	0,1884
10,8500	0,1865
10,8750	0,1851
10,9000	0,1840
