Time (s) Run #1	Position (m) Run #1
9,4500	0,1561
9,4750	0,1582
9,5000	0,1603
9,5250	0,1620
9,5500	0,1634
9,5750	0,1641
9,6000	0,1641
9,6250	0,1636
9,6500	0,1626
9,6750	0,1609
9,7000	0,1590
9,7250	0,1567
9,7500	0,1547
9,7750	0,1528
9,8000	0,1512
9,8250	0,1503
9,8500	0,1500
9,8750	0,1503
9,9000	0,1513
9,9250	0,1529
9,9500	0,1548
9,9750	0,1570
10,0000	0,1591
10,0250	0,1611
10,0500	0,1629
10,0750	0,1641
10,1000	0,1646
10,1250	0,1646
10,1500	0,1639
10,1750	0,1626
10,2000	0,1607
10,2250	0,1586
10,2500	0,1564
10,2750	0,1543
10,3000	0,1524
10,3250	0,1510
10,3500	0,1502
10,3750	0,1500
10,4000	0,1505
10,4250	0,1515
10,4500	0,1530
10,4750	0,1551
10,5000	0,1572
