Time (s) Run #11	Position (m) Run #11
8,9250	0,2192
8,9500	0,2146
8,9750	0,2113
9,0000	0,2077
9,0250	0,2041
9,0500	0,2003
9,0750	0,1968
9,1000	0,1939
9,1250	0,1915
9,1500	0,1899
9,1750	0,1890
9,2000	0,1890
9,2250	0,1899
9,2500	0,1916
9,2750	0,1939
9,3000	0,1970
9,3250	0,2005
9,3500	0,2041
9,3750	0,2079
9,4000	0,2115
9,4250	0,2145
9,4500	0,2192
9,4750	0,2213
9,5000	0,2226
9,5250	0,2229
9,5500	0,2224
9,5750	0,2209
9,6000	0,2189
9,6250	0,2142
9,6500	0,2108
9,6750	0,2072
9,7000	0,2036
9,7250	0,1998
9,7500	0,1965
9,7750	0,1936
9,8000	0,1913
9,8250	0,1897
9,8500	0,1890
9,8750	0,1892
9,9000	0,1902
9,9250	0,1919
9,9500	0,1945
9,9750	0,1975
10,0000	0,2010
